,NR_experienced_on_request,no_of_supercats_tried_last_30d,no_of_supercats_tried_last_90d,no_of_supercats_tried_last_365d,no_of_deliveries_last_30d,no_of_deliveries_last_90d,no_of_deliveries_last_365d,service_deliverd_aov_last_30d,service_deliverd_aov_last_90d,service_deliverd_aov_last_365d,most_deliverd_supercat,income_segment,gender,user_state_platform,days_on_platform,NR_experienced_last_365d,revenues_next_6_months,request_id
474,1,0.0,1.0,2.0,0.0,2.0,3.0,,448.0,581.3333333333334,SKBC,,Female,ENGAGED,456.0,0.0,798.0,38b71a07-7320-4f14-8c26-2b395c607d40
125133,0,3.0,6.0,8.0,11.0,15.0,35.0,3238.6363636363635,2807.0,2095.9714285714285,EPC,,Female,ENGAGED,385.0,2.0,19443.0,1da37965-9acf-4e35-b2bd-79f042c3c170
9113,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,EPC,25lac +,Male,NEW CHURN,676.0,0.0,3548.0,053a4dc3-6ae1-469d-97e6-1b462bf78f36
197478,0,0.0,1.0,5.0,0.0,1.0,9.0,,199.0,661.4444444444445,Salon at Home,25lac +,Female,ENGAGED,1424.0,1.0,5181.0,807ae3fc-5f6a-46a3-91ee-d70cec654d2b
116398,0,0.0,1.0,2.0,0.0,1.0,4.0,,1048.0,1059.75,EPC,,Female,ENGAGED,1318.0,0.0,6186.0,05e0073b-a344-41d3-b7c3-395b668e819e
106133,0,0.0,2.0,3.0,0.0,2.0,7.0,,3121.5,1158.857142857143,Salon at Home,,Female,ENGAGED,2031.0,1.0,3893.0,d7262330-f52a-4c62-8833-7078de8b134e
171010,0,,,,,,,,,,,,Male,,,0.0,1197.0,d27ef960-3d1c-4c86-9668-66c49ca8e215
56466,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,Salon at Home,25lac +,Female,CHURN,1193.0,0.0,2542.0,a232f31d-55f3-4fd9-8b37-9bdf715c8c31
64052,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,RO Purchase and Repair,,Female,CHURN,1102.0,0.0,2548.0,dc2edb18-2464-49f2-bd84-f78532e65c82
34295,1,1.0,1.0,1.0,1.0,1.0,1.0,698.0,698.0,698.0,Salon at Home,,Female,NEW,4.0,0.0,516.0,5f9ac760-c121-4f7a-b3a2-36def434b90d
35724,1,,,,,,,,,,,,Male,,,0.0,,bf1f1d41-cb0d-4756-b31b-48c396198ea3
126331,0,2.0,3.0,5.0,2.0,4.0,18.0,962.0,755.0,685.0555555555555,SKBC,,Female,ENGAGED,1508.0,0.0,10214.0,865e155f-629f-4ffc-b1fc-93504fee3337
62017,1,0.0,0.0,1.0,0.0,0.0,2.0,,,202.5,EPC,25lac +,Female,DORMANT,826.0,0.0,17719.0,8b5de4d2-4418-4dbb-97ff-1085c9c9c6e5
92664,1,1.0,1.0,1.0,1.0,3.0,7.0,298.0,298.0,326.57142857142856,Mens Grooming,,Male,ENGAGED,308.0,0.0,2298.0,06091570-b220-404d-8168-90fa87ebb295
160229,0,0.0,0.0,1.0,0.0,0.0,2.0,,,298.0,Mens Grooming,15lac - 25lac,Male,CHURN,424.0,0.0,598.0,2dba31e5-4f54-45b1-bfb9-e763ee70cc2f
32832,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,EPC,,Male,NEW CHURN,1400.0,0.0,,3d9b3ebb-47c4-4bb9-866f-e52e54b955e9
48924,1,1.0,1.0,1.0,1.0,1.0,1.0,872.0,872.0,872.0,Salon at Home,5lac - 10lac,Female,NEW,17.0,0.0,11088.0,5502f7f0-69ce-4961-b74b-dd2c91196ea4
20497,1,0.0,1.0,1.0,0.0,1.0,1.0,,548.0,548.0,Spa for Women,,Female,RESURRECTED,1636.0,0.0,1784.0,5670aef0-01b1-4857-a5de-ed61e1ff0d67
117282,0,1.0,2.0,3.0,1.0,2.0,5.0,398.0,1206.5,987.2,Salon at Home,,Female,ENGAGED,1030.0,0.0,4301.0,a1294106-47e2-41dc-bc03-af9b8f9b889e
86690,1,1.0,1.0,3.0,1.0,3.0,8.0,248.0,484.0,568.75,EPC,,Male,ENGAGED,2207.0,0.0,2005.0,dd1198d7-6aa9-41df-a3f5-7003912dc63d
44435,1,1.0,2.0,2.0,1.0,2.0,2.0,2645.0,1846.5,1846.5,AC Service and Repair,,Male,ENGAGED,391.0,0.0,3338.0,b8b6b363-bc00-4a71-bede-257864262aed
28762,1,,,,,,,,,,,,Male,,,0.0,,f090aeae-0a6d-458e-94af-adeb1e81e55d
173977,0,1.0,2.0,3.0,1.0,3.0,10.0,2448.0,1114.6666666666667,812.5,Mens Grooming,25lac +,Male,ENGAGED,790.0,0.0,2232.0,9b2277b4-efb6-4461-81de-05bb945fabdb
158510,0,2.0,2.0,2.0,2.0,4.0,4.0,2273.0,2222.5,2222.5,Salon at Home,,Male,ENGAGED,31.0,0.0,2143.0,16436e09-18a1-4060-a672-9e21377a1229
172569,0,0.0,2.0,5.0,0.0,2.0,6.0,,523.0,4429.0,SKBC,,Male,ENGAGED,1043.0,0.0,548.0,6372bbce-ae41-4299-9a06-1cbeb6c92231
15377,1,1.0,2.0,2.0,1.0,9.0,10.0,140.0,190.55555555555554,184.4,Part Time Maids,,Unknown,ENGAGED,94.0,0.0,280.0,6c3d914c-d0c8-4ad9-8835-926998a3904a
90717,1,0.0,1.0,3.0,0.0,1.0,7.0,,498.0,822.8571428571429,SKBC,,Unknown,ENGAGED,1264.0,0.0,10423.0,0ab8bfbe-7eaf-4dc7-b355-c5c26db3c8c3
145978,0,1.0,1.0,2.0,1.0,1.0,2.0,705.0,705.0,410.0,Part Time Maids,,Male,RESURRECTED,186.0,0.0,1464.0,3484e239-04d5-4066-abcd-a41c7aad8eb1
21564,1,1.0,1.0,2.0,1.0,3.0,9.0,1025.0,900.3333333333334,1430.888888888889,Salon at Home,25lac +,Female,ENGAGED,1037.0,0.0,5442.0,04ae455e-482f-4128-817f-2137f8c911e6
45930,1,0.0,0.0,2.0,0.0,0.0,2.0,,,555.0,EPC,,Male,CHURN,1143.0,0.0,298.0,224d7006-e81c-4efe-b619-10b32c59fe86
33741,1,3.0,6.0,8.0,4.0,15.0,69.0,597.25,707.7333333333333,755.1594202898551,EPC,,Male,ENGAGED,1094.0,2.0,14805.0,1b8aaef3-481b-4a84-9d09-c11ff25867b4
72049,1,4.0,6.0,6.0,4.0,7.0,19.0,860.0,880.1428571428571,857.8421052631579,Massage for Men,25lac +,Male,ENGAGED,1551.0,0.0,8102.0,7985b3d7-b94c-4255-8d8b-bb1990288457
129986,0,1.0,1.0,1.0,1.0,4.0,5.0,297.0,322.75,307.8,Mens Grooming,,Male,ENGAGED,160.0,0.0,2539.0,c8dcc694-6076-4604-92dc-54dae3a256b9
184913,0,1.0,1.0,1.0,1.0,3.0,11.0,2496.0,2180.3333333333335,2083.6363636363635,Spa for Women,,Female,ENGAGED,1265.0,0.0,19230.0,d2938027-a5a7-48db-9e29-500206e9c399
169817,0,0.0,0.0,4.0,0.0,0.0,5.0,,,1267.8,SKBC,,Female,DORMANT,1103.0,0.0,2396.0,aa6c3213-05b7-4f46-bdaf-f8a77604c787
123758,0,1.0,2.0,2.0,1.0,6.0,26.0,117.0,100.16666666666667,95.53846153846153,Part Time Maids,,Female,ENGAGED,436.0,0.0,117.0,d0dafe90-5309-4617-8720-3ec6f7e4a429
182887,0,0.0,1.0,1.0,0.0,2.0,2.0,,1070.0,1070.0,Salon at Home,,Female,ENGAGED,67.0,0.0,621.0,8bf205c5-1ec3-4229-98c1-5022923d7953
130308,0,,,,,,,,,,,,Male,,,0.0,548.0,30b727df-94d1-45cd-a112-5458b5867c2b
29988,1,0.0,0.0,1.0,0.0,0.0,2.0,,,997.5,SKBC,,Female,DORMANT,967.0,0.0,5324.0,cd8ce10c-bdf9-4720-b5a6-e7e0842221ed
46484,1,0.0,1.0,3.0,0.0,1.0,8.0,,577.0,410.125,EPC,,Male,ENGAGED,823.0,0.0,1085.0,df594ad9-4bf0-4cb8-96d8-18c1f48d6ba8
836,1,1.0,2.0,3.0,1.0,3.0,5.0,2095.0,1387.0,1101.4,EPC,,Male,ENGAGED,587.0,0.0,9269.0,bbc99891-2fc2-4ece-9cc1-dafdf169acc0
170471,0,0.0,0.0,1.0,0.0,0.0,1.0,,,90.0,Part Time Maids,,Female,CHURN,485.0,0.0,100.0,704facfa-e2cf-48fc-b246-e25ff643cd66
85716,1,0.0,0.0,2.0,0.0,0.0,3.0,,,714.0,EPC,,Male,CHURN,616.0,0.0,598.0,37e95d3e-6b56-4037-8f72-66c6df1ff7d6
119918,0,2.0,2.0,2.0,3.0,3.0,5.0,1670.6666666666667,1670.6666666666667,1595.6,EPC,,Male,ENGAGED,1570.0,0.0,7443.0,9bccaae9-bdce-42b9-8db6-71eba0d55ed7
8668,1,0.0,0.0,2.0,0.0,0.0,2.0,,,3497.0,EPC,,Male,DORMANT,801.0,0.0,486.0,fbcda031-8754-403a-bbc9-6d04b3aeb4e9
42048,1,,,,,,,,,,,,Male,,,0.0,,83c05cbb-531d-4d7b-b129-9fda816ae30d
29115,1,1.0,2.0,3.0,3.0,6.0,8.0,453.3333333333333,422.1666666666667,522.375,Salon at Home,15lac - 25lac,Female,ENGAGED,2346.0,1.0,10784.0,f31639f8-2e3f-4514-aba7-11405143625d
139152,0,0.0,0.0,3.0,0.0,0.0,4.0,,,1446.0,EPC,,Male,CHURN,1166.0,0.0,2333.0,636656fa-d69b-4674-94db-85b4e3ef695c
192944,0,1.0,1.0,1.0,1.0,2.0,31.0,105.0,102.5,92.48387096774194,Part Time Maids,,Female,ENGAGED,418.0,0.0,95.0,f0a6f2ee-f283-4b24-b21b-7259389742c4
151239,0,0.0,1.0,5.0,0.0,1.0,19.0,,518.0,1248.6315789473683,Salon at Home,,Female,ENGAGED,1772.0,0.0,19056.0,32273eed-55e9-41ca-9592-af17945db807
63548,1,2.0,2.0,2.0,2.0,2.0,2.0,622.0,622.0,622.0,Salon at Home,,Female,ENGAGED,30.0,0.0,,f33b74d1-07b2-429e-8819-bacd863f083d
144288,0,2.0,2.0,2.0,2.0,2.0,2.0,601.5,601.5,601.5,AC Service and Repair,,Female,ENGAGED,5.0,0.0,1520.0,4ee14c0a-196d-4ae9-8902-8bdc7b52f01c
16273,1,0.0,0.0,1.0,0.0,0.0,1.0,,,99.0,EPC,,Female,NEW DORMANT,172.0,0.0,2177.0,aefa51a7-649c-4c09-8ee9-944b65bfe76c
136938,0,0.0,1.0,1.0,0.0,2.0,5.0,,674.5,826.2,Salon at Home,,Female,ENGAGED,1712.0,0.0,1200.0,35e9e1b7-140e-4300-b5c6-4c6f1deb96a2
40162,1,1.0,1.0,1.0,2.0,5.0,12.0,1055.5,1290.8,1229.8333333333333,Salon at Home,,Female,ENGAGED,1272.0,1.0,10675.0,a5c4039b-70af-4eb5-864a-d6864fc24260
35030,1,0.0,1.0,1.0,0.0,1.0,4.0,,1758.0,1063.75,Salon at Home,,Female,RESURRECTED,270.0,1.0,1278.0,3d3e6622-63c0-4bc9-a385-cb8ba17358fe
165881,0,0.0,0.0,1.0,0.0,0.0,1.0,,,848.0,Mens Grooming,,Male,NEW CHURN,240.0,0.0,747.0,e9fe2fe6-10c7-426a-afcb-74c369cd60e3
25116,1,,,,,,,,,,,,Female,,,0.0,848.0,87ad503f-f2f5-4921-a6a0-acd9d9a3e8f4
161938,0,0.0,0.0,1.0,0.0,0.0,1.0,,,448.0,Salon at Home,,Female,DORMANT,882.0,0.0,897.0,851a29aa-1995-49a7-8fb6-1faa01705b05
23361,1,0.0,0.0,4.0,0.0,0.0,6.0,,,614.6666666666666,EPC,,Male,DORMANT,856.0,0.0,1906.0,be9100d5-20c9-4b93-9c9e-a6f1b10738d3
22369,1,0.0,1.0,1.0,0.0,1.0,1.0,,548.0,548.0,AC Service and Repair,,Male,NEW,49.0,0.0,548.0,ff494c01-eff7-4652-a37d-f5c062d986a5
163260,0,0.0,0.0,3.0,0.0,0.0,5.0,,,968.4,AC Service and Repair,,Female,CHURN,1170.0,1.0,3538.0,61627456-d126-4c3f-8024-873f71c4bf6f
135381,0,1.0,2.0,2.0,2.0,5.0,7.0,732.5,916.6,952.2857142857143,SKBC,,Female,ENGAGED,1170.0,0.0,12302.0,1b989f6f-f46f-4a06-bee8-29c8d80f6996
173133,0,0.0,1.0,3.0,0.0,1.0,6.0,,199.0,579.3333333333334,EPC,,Male,RESURRECTED,753.0,0.0,6449.0,e022cfbc-7ef6-4ff2-a969-7588f1b3058b
168586,0,0.0,0.0,1.0,0.0,0.0,2.0,,,1023.0,Salon at Home,,Female,DORMANT,132.0,0.0,1048.0,60a58ae0-e849-41f8-9136-209c825fafc8
110189,0,1.0,1.0,1.0,2.0,2.0,2.0,253.5,253.5,253.5,EPC,,Female,ENGAGED,9.0,0.0,416.0,93f5a04a-f5d1-4f14-99e9-a993a07efa1f
170437,0,2.0,2.0,2.0,2.0,2.0,2.0,832.5,832.5,832.5,AC Service and Repair,25lac +,Male,ENGAGED,841.0,0.0,1674.0,90607d91-dd93-436c-aee5-5c18cbe9bc41
182495,0,1.0,2.0,6.0,1.0,3.0,14.0,2054.0,1519.0,1486.357142857143,Salon at Home,25lac +,Male,ENGAGED,1906.0,0.0,10312.0,d6bd33ba-17ed-416d-8242-3b58b636723e
130363,0,1.0,3.0,5.0,1.0,6.0,21.0,457.0,724.0,820.8571428571429,Mens Grooming,25lac +,Male,ENGAGED,1128.0,1.0,6464.0,84ed4d10-c165-436c-8ae6-dd60eafc5936
155909,0,1.0,1.0,3.0,1.0,1.0,4.0,2424.0,2424.0,1119.5,EPC,,Female,RESURRECTED,544.0,0.0,2448.0,52a0132f-4dc7-4f43-9f3a-5b4f3ffe5eaf
75792,1,0.0,2.0,2.0,0.0,2.0,4.0,,361.5,329.75,Mens Grooming,,Female,ENGAGED,509.0,0.0,3996.0,ba57ea04-3939-418c-9d02-e911edb87b32
18585,1,,,,,,,,,,,,Male,,,0.0,278.0,54010dde-8dbe-4034-9d19-56964f5b0e54
133551,0,0.0,1.0,3.0,0.0,1.0,4.0,,676.0,404.5,Salon at Home,,Unknown,ENGAGED,169.0,1.0,5362.0,428da275-1dc7-4072-8ba3-f71ba875ed91
62311,1,0.0,4.0,4.0,0.0,4.0,5.0,,1493.5,1524.2,Spa for Women,10 lac - 15lac,Female,ENGAGED,174.0,0.0,5403.0,791898f1-f2ce-406e-b107-aa26db06c6e0
92164,1,,,,,,,,,,,,Female,,,0.0,848.0,ff5c05b5-40d6-4181-99c3-91949dd3b328
30682,1,1.0,1.0,5.0,1.0,1.0,14.0,897.0,897.0,729.9285714285714,Salon at Home,,Female,RESURRECTED,1022.0,0.0,10870.0,8e659862-1b48-489a-844f-848879fbc2db
198727,0,1.0,2.0,2.0,1.0,3.0,11.0,1076.0,674.3333333333334,343.27272727272725,EPC,,Male,ENGAGED,997.0,0.0,787.0,b563d001-d980-445a-aa42-f31c60ce1f17
148669,0,1.0,2.0,2.0,3.0,6.0,6.0,806.3333333333334,913.5,913.5,SKBC,,Female,ENGAGED,87.0,0.0,3754.0,4c988ec7-aaba-4737-ac35-bb83415c9d45
74340,1,0.0,1.0,7.0,0.0,2.0,9.0,,1448.0,1058.2222222222222,SKBC,,Male,ENGAGED,334.0,0.0,4772.0,5e0d5cd7-40e6-469b-bdb0-abaa3b15df4d
20051,1,0.0,4.0,4.0,0.0,8.0,15.0,,544.875,539.5333333333333,SKBC,,Female,ENGAGED,976.0,0.0,5044.0,fe6e39c3-2a60-4c82-bf5b-4e6e2debc1d4
68375,1,1.0,4.0,4.0,2.0,8.0,8.0,2948.5,1525.375,1525.375,Salon at Home,25lac +,Female,ENGAGED,1051.0,0.0,5667.0,fd46c61b-29ff-4803-b95b-4ca42fca8e84
116697,0,0.0,0.0,1.0,0.0,0.0,1.0,,,1447.0,Salon at Home,,Female,DORMANT,677.0,0.0,1048.0,6e618f5a-7fcd-4f57-b0cd-109c21653b71
115149,0,1.0,2.0,2.0,1.0,3.0,6.0,448.0,1081.3333333333333,898.0,SKBC,,Male,ENGAGED,1097.0,0.0,4624.0,35cbddf1-fdbc-41a5-a3f1-2bf950941744
67434,1,2.0,2.0,2.0,2.0,3.0,6.0,422.5,447.3333333333333,372.6666666666667,Mens Grooming,,Male,ENGAGED,602.0,1.0,14375.0,e2036368-d1ec-4087-b7b5-f01e5fa933b3
90649,1,1.0,2.0,4.0,1.0,2.0,24.0,1048.0,2774.5,1501.6666666666667,Salon at Home,25lac +,Female,ENGAGED,1572.0,0.0,35177.0,22ed1e27-1f9d-4239-a3bb-3ae90c54bf34
15394,1,1.0,2.0,3.0,1.0,5.0,13.0,148.0,370.4,679.3076923076923,EPC,,Male,ENGAGED,427.0,0.0,1194.0,2a72ebb8-940c-4d8f-b5d1-a520ed224c9e
165937,0,,,,,,,,,,,10 lac - 15lac,Male,,,0.0,5440.0,b8a8c38d-6a9e-4b92-b16e-2f950198049f
117640,0,1.0,1.0,2.0,1.0,1.0,6.0,648.0,648.0,780.3333333333334,SKBC,25lac +,Male,RESURRECTED,1102.0,0.0,9274.0,8f25405e-73a5-40df-b4fb-d1f5afe1a746
21358,1,,,,,,,,,,,,Male,,,0.0,3438.0,bed59016-6ef8-46f9-8ad3-6c96c2006b04
143507,0,0.0,2.0,2.0,0.0,2.0,2.0,,1874.0,1874.0,SKBC,,Female,ENGAGED,76.0,0.0,5568.0,99159f7a-4599-4061-8a8c-ed569271dcf5
114246,0,0.0,2.0,5.0,0.0,5.0,24.0,,223.4,185.25,Salon at Home,,Female,ENGAGED,394.0,1.0,2308.0,6c35a143-0ce6-4336-ad33-b92882992cfd
41804,1,0.0,0.0,1.0,0.0,0.0,2.0,,,1372.0,Salon at Home,,Female,DORMANT,189.0,0.0,,4d2e9282-c34b-4fbb-9d32-0f15b08defe6
26396,1,,,,,,,,,,,,Unknown,,,0.0,,fecca068-c707-4547-9412-2d2c308861d3
178229,0,0.0,0.0,2.0,0.0,0.0,2.0,,,797.5,AC Service and Repair,,Male,CHURN,672.0,0.0,2512.0,8397e318-57a6-4fad-bf8b-c70d70c5afc1
63492,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,Salon at Home,,Female,NEW CHURN,713.0,0.0,735.0,33087d6a-0311-4d47-a647-441ebe08cf8e
118908,0,1.0,2.0,4.0,1.0,2.0,6.0,498.0,1747.5,1691.1666666666667,Salon at Home,,Female,ENGAGED,1419.0,0.0,1648.0,c79b033d-060b-4ba2-a567-5ccfd85b4394
90871,1,3.0,4.0,5.0,3.0,8.0,13.0,807.3333333333334,778.5,670.1538461538462,SKBC,,Male,ENGAGED,131.0,0.0,5249.0,44cbc66f-6b63-4df7-bd4c-111bbce90114
3518,1,,,,,,,,,,,,Female,,,0.0,2312.0,2e4ddd6c-1356-49ff-bc83-3fc77d3bfe3c
191860,0,0.0,1.0,1.0,0.0,1.0,1.0,,218.0,218.0,EPC,25lac +,Unknown,NEW,65.0,0.0,5237.0,7cbadf20-aa16-45d8-9f49-4148f5088a1f
149529,0,1.0,1.0,1.0,1.0,3.0,5.0,228.0,315.0,331.8,EPC,,Male,ENGAGED,588.0,0.0,876.0,efcad408-84e1-483e-94e8-492c32ab8f16
20435,1,1.0,2.0,4.0,1.0,4.0,12.0,598.0,836.5,729.3333333333334,EPC,,Male,ENGAGED,1320.0,2.0,1401.0,1984bfd3-a691-46a4-8c9c-482930ef8237
31212,1,0.0,1.0,1.0,0.0,2.0,4.0,,1583.0,1228.0,Salon at Home,,Female,ENGAGED,1083.0,0.0,5966.0,c34f5066-8412-42f1-bbaf-7e048f32d859
74850,1,0.0,0.0,1.0,0.0,0.0,1.0,,,1548.0,Salon at Home,,Female,CHURN,1817.0,0.0,1716.0,6b5a4d33-77b9-42d0-a952-a5504d222fd5
121785,0,0.0,1.0,2.0,0.0,1.0,3.0,,1647.0,864.0,Massage for Men,,Female,ENGAGED,365.0,0.0,947.0,88e44b7a-c942-45ec-85cf-aaed144f37ab
54832,1,3.0,3.0,3.0,3.0,3.0,8.0,2147.0,2147.0,1038.625,Mens Grooming,25lac +,Unknown,ENGAGED,1984.0,0.0,11683.0,4360b195-956c-46c1-b03f-e31230bca2de
119343,0,,,,,,,,,,,,Male,,,0.0,188.0,8e773f20-987e-4188-ac7d-b25636f94f30
61890,1,0.0,1.0,2.0,0.0,1.0,3.0,,736.0,925.3333333333334,EPC,,Male,RESURRECTED,200.0,0.0,816.0,fd7d8cc4-e43d-4f7b-b68b-a2f192d03ae1
104706,0,0.0,1.0,1.0,0.0,1.0,2.0,,3015.0,1831.5,Salon at Home,25lac +,Male,ENGAGED,1779.0,0.0,17191.0,97af899c-b110-45de-aad3-dc1ef8c956d1
29443,1,0.0,1.0,1.0,0.0,1.0,1.0,,775.0,775.0,SKBC,,Female,NEW,53.0,0.0,577.0,10ca9a8b-6573-443f-88ce-a268768b24d6
122531,0,1.0,1.0,5.0,1.0,2.0,10.0,548.0,647.5,1763.9,SKBC,10 lac - 15lac,Female,ENGAGED,856.0,1.0,3034.0,22150d30-6090-4535-8f89-e5de2ca9d447
146207,0,0.0,3.0,4.0,0.0,3.0,8.0,,1984.0,1191.125,EPC,5lac - 10lac,Male,ENGAGED,1988.0,0.0,3356.0,8cd2896e-c3f8-44c7-835c-9e53f257af3e
192442,0,2.0,2.0,3.0,3.0,3.0,6.0,469.0,469.0,1340.5,EPC,,Male,ENGAGED,1088.0,0.0,568.0,bbcb9dcc-9f2d-41c9-88ba-3472a0b796e0
120570,0,0.0,0.0,1.0,0.0,0.0,2.0,,,1411.0,Salon at Home,,Female,DORMANT,866.0,0.0,1644.0,8b132b46-d134-4bad-8f18-f30641d5d13f
61219,1,1.0,2.0,2.0,1.0,2.0,4.0,898.0,1222.5,989.75,Salon at Home,,Female,ENGAGED,193.0,0.0,3811.0,f0bdb9b4-b40d-48ae-a61c-99fcc70933a2
790,1,0.0,1.0,1.0,0.0,1.0,1.0,,548.0,548.0,SKBC,,Female,NEW,32.0,0.0,3476.0,88a30a6d-91b9-4e93-bd90-c5dc80694d80
54058,1,1.0,1.0,2.0,1.0,1.0,2.0,1092.0,1092.0,1769.5,Salon at Home,25lac +,Female,RESURRECTED,617.0,0.0,10127.0,3cd24d3b-f99a-41f7-9c2c-1c1a8a58357c
12152,1,,,,,,,,,,,,Female,,,0.0,1795.0,b61d6498-f526-410a-b56f-b226e6971cb1
36333,1,0.0,0.0,4.0,0.0,0.0,7.0,,,1440.857142857143,EPC,10 lac - 15lac,Male,DORMANT,576.0,0.0,15169.0,e9f21a06-0e4c-442d-909c-9523c531cea1
106898,0,1.0,1.0,2.0,1.0,3.0,16.0,126.0,124.33333333333333,140.875,Mens Grooming,,Female,ENGAGED,714.0,0.0,964.0,42b0841a-5265-47c4-b431-c99081bb8d50
71045,1,0.0,0.0,3.0,0.0,0.0,4.0,,,2547.5,Mens Grooming,,Male,CHURN,580.0,0.0,3496.0,dcd0a447-bf06-403a-810f-ede438ce8d0b
172320,0,1.0,1.0,1.0,2.0,2.0,3.0,698.0,698.0,614.6666666666666,AC Service and Repair,,Male,ENGAGED,1453.0,0.0,3740.0,8e478de1-f57a-46d5-a9cb-8a0ad6a6f004
118749,0,,,,,,,,,,,,Male,,,0.0,838.0,669ad572-dd72-482a-8bfb-6dbe06f24922
130188,0,,,,,,,,,,,,Male,,,0.0,4954.0,baab5be5-956d-4f99-b645-10d019f4f60a
153899,0,,,,,,,,,,,,Male,,,0.0,519.0,f0bece13-f423-4b85-a9bc-b9e6de2521f9
54771,1,,,,,,,,,,,,Male,,,0.0,2832.0,a8d243c3-0c5d-4515-b243-e348b280f3f1
80236,1,,,,,,,,,,,,Male,,,0.0,,6041f480-9ea0-4ec6-a68d-bf4d20111a28
41046,1,2.0,2.0,2.0,2.0,4.0,11.0,548.0,640.25,989.9090909090909,Salon at Home,,Female,ENGAGED,1113.0,1.0,5566.0,20b73b5e-c74a-4407-9134-79cdd26bed31
28229,1,2.0,3.0,3.0,2.0,3.0,3.0,617.5,494.6666666666667,494.6666666666667,RO Purchase and Repair,25lac +,Male,ENGAGED,48.0,0.0,6398.0,b5980189-37af-4bdb-a2a4-dbb5398fff99
177627,0,0.0,1.0,2.0,0.0,1.0,5.0,,405.0,688.4,Salon at Home,10 lac - 15lac,Female,RESURRECTED,1365.0,0.0,2268.0,592b3e41-0da7-4ebf-a462-617e01b4a2d2
72576,1,0.0,2.0,2.0,0.0,3.0,11.0,,271.3333333333333,343.45454545454544,Mens Grooming,,Male,ENGAGED,303.0,0.0,1076.0,cd18b928-d763-4ae0-aeef-afd9d8a07162
196526,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,EPC,,Male,CHURN,517.0,0.0,748.0,9935f77b-e434-47c6-8796-ed523cc1ba6c
186009,0,1.0,3.0,4.0,1.0,3.0,11.0,348.0,1228.3333333333333,761.9090909090909,Mens Grooming,,Male,ENGAGED,591.0,0.0,2481.0,42677625-0ec0-4785-a0f9-85bd0a5571c7
3440,1,0.0,1.0,3.0,0.0,1.0,3.0,,348.0,1167.6666666666667,EPC,,Male,ENGAGED,761.0,0.0,5150.0,66c2e688-0db9-4cc2-b5c4-afda15c81927
163091,0,,,,,,,,,,,15lac - 25lac,Male,,,0.0,4019.0,f5b2e90e-082a-43f2-9435-238d7d7b85bc
148101,0,0.0,0.0,1.0,0.0,0.0,4.0,,,295.0,EPC,25lac +,Female,CHURN,797.0,0.0,2284.0,e460d8df-6578-4fed-8d09-1e260f270512
161567,0,0.0,0.0,1.0,0.0,0.0,1.0,,,3150.0,AC Service and Repair,15lac - 25lac,Male,NEW CHURN,354.0,0.0,12543.0,8604219b-da4c-4c7d-98dd-4bcfd8329b79
143530,0,,,,,,,,,,,,Male,,,0.0,747.0,66f6414e-c451-4102-9219-8e0fd2426f95
79441,1,0.0,1.0,1.0,0.0,1.0,1.0,,1098.0,1098.0,Salon at Home,,Female,NEW,81.0,0.0,2302.0,3889f31d-282d-4d9b-b426-5f3932be9676
115545,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Salon at Home,,Female,NEW CHURN,1062.0,0.0,1791.0,084f4c43-357a-4403-990c-a8a370da1432
35609,1,,,,,,,,,,,5lac - 10lac,Male,,,0.0,2898.0,d75072c7-b023-492d-8100-6b78ef833f2d
8586,1,3.0,4.0,7.0,3.0,8.0,20.0,1214.0,1493.375,2158.2,Salon at Home,,Female,ENGAGED,1435.0,0.0,26335.0,f1eed206-573d-4c44-bc1a-51d235e785e1
62347,1,0.0,1.0,1.0,0.0,1.0,1.0,,1076.0,1076.0,Salon at Home,10 lac - 15lac,Female,NEW,56.0,0.0,936.0,2998d1bc-2142-4802-ad6e-c5fca34b8dcd
179001,0,1.0,1.0,1.0,2.0,2.0,8.0,1933.5,1933.5,714.625,EPC,,Female,ENGAGED,693.0,0.0,11323.0,cf0fca31-2f97-476e-963d-c8438b0cf9ff
38108,1,0.0,0.0,1.0,0.0,0.0,2.0,,,897.0,Salon at Home,,Male,DORMANT,725.0,0.0,2209.0,8adddfe7-a7f5-46da-bfd9-3b5037cc7577
35963,1,0.0,2.0,4.0,0.0,6.0,17.0,,496.8333333333333,1158.4117647058824,EPC,,Female,ENGAGED,1407.0,1.0,1006.0,73c32253-2cf5-40ee-b4aa-d32170207f91
2009,1,0.0,2.0,4.0,0.0,2.0,6.0,,298.0,681.0,Salon at Home,,Female,ENGAGED,998.0,0.0,,7879dd87-39d5-41ac-9414-c31982053e7e
149017,0,0.0,0.0,2.0,0.0,0.0,4.0,,,579.0,Salon at Home,< 1 lac,Female,DORMANT,986.0,0.0,1496.0,15ac5f01-9d93-4103-93d4-35fa09e922f7
